codigo_iata,lat,lng
YJN,45.29439926147461,-73.28109741210938
YJT,48.54339,-58.552892
YKA,50.703038,-120.448641
YKC,58.2360992432,-103.678001404
LAK,68.223297,-135.00599
YKF,43.4608,-80.378601
YWB,61.5886,-71.929398
YKJ,57.25609970092773,-105.61799621582033
YKL,54.805301666259766,-66.8052978515625
YKD,44.201401,-81.606697
AKV,60.8186,-78.148598
YOG,51.6585998535,-85.9017028809
YKQ,51.473301,-78.758301
YKX,48.21030044555664,-79.98139953613281
YKY,51.5175018311,-109.180999756
YPJ,59.2967,-69.599701
YLB,54.7703018188,-112.031997681
YLC,62.848253,-69.877853
YLD,47.81999969482422,-83.3467025756836
YLH,52.195599,-87.934196
YLJ,54.125301361083984,-108.52300262451172
YSG,62.417823,-110.682793
YLL,53.3092,-110.072998
YLQ,47.4096984863,-72.7889022827
YLR,56.513301849365234,-99.98529815673828
YLK,44.485056,-79.554663
YLT,82.517263,-62.283037
XGR,58.711399,-65.992798
YLW,49.9561,-119.377998
CYM,57.5149,-134.945999
YMA,63.61640167236328,-135.8679962158203
YME,48.85689926147461,-67.45330047607422
YMG,49.08390045166016,-85.86060333251953
YMH,52.302837,-55.847433
YMJ,50.330299377441406,-105.55899810791016
YML,47.59749984741211,-70.2238998413086
YMM,56.653301,-111.222
YMO,51.29109954833984,-80.60780334472656
YMT,49.77190017700195,-74.5280990600586
YUD,56.536098,-76.518303
YMW,46.2728,-75.990601
YMX,45.679501,-74.038696
YNA,50.190114,-61.78898
YNC,53.010601,-78.8311
YND,45.521702,-75.563599
YNE,53.958302,-97.8442
YNH,56.035142,-121.978326
YLY,49.1008,-122.630997
YNL,58.27669906616211,-104.08200073242188
YNM,49.76169967651367,-77.80280303955078
HZP,57.381699,-111.700996
YOA,64.6988983154,-110.614997864
YOC,67.570602,-139.839005
YOD,54.40499877929688,-110.27899932861328
YOH,54.9333,-95.2789
YOJ,58.62139892578125,-117.16500091552734
YOO,43.922798,-78.894997
YOP,58.491402,-119.407997
YOS,44.5903015137,-80.8375015259
YOW,45.322498,-75.669197
YPA,53.2141990662,-105.672996521
YPC,69.360838,-124.07547
YPS,45.6567001343,-61.3680992126
YPE,56.226898,-117.446999
YPG,49.903099,-98.273817
YPH,58.471901,-78.076897
YPL,51.4463996887207,-90.21420288085938
YPM,51.819698,-93.973297
YPN,49.836399,-64.288597
YPO,54.987932,-85.442648
YPQ,44.232251,-78.362053
YPR,54.2860984802,-130.445007324
YPW,49.83420181274414,-124.5
YPX,60.050598,-77.286903
YPY,58.7672004699707,-111.11699676513672
YPZ,54.3764,-125.950996
YQA,44.975376,-79.306546
YQB,46.7911,-71.393303
YQD,53.97140121459961,-101.09100341796876
YQF,52.182201,-113.893997
YQG,42.2756,-82.955597
YQH,60.116839,-128.821993
YQI,43.82690048217773,-66.08809661865234
YQK,49.78829956054688,-94.36309814453124
YQL,49.6302986145,-112.800003052
YQM,46.113189,-64.67719
YQN,50.18280029296875,-86.69640350341797
YQQ,49.7108,-124.887001
YQR,50.431938,-104.660906
YQS,42.77000045776367,-81.11080169677734
YQT,48.371899,-89.323898
YQU,55.1796989441,-118.885002136
YQV,51.264702,-102.461998
YQW,52.769409,-108.243742
YQX,48.936258,-54.567719
YQY,46.161072,-60.049759
YQZ,53.026100158691406,-122.51000213623048
YRA,64.116096,-117.309998
YRB,74.7169036865,-94.9693984985
YRI,47.76440048217773,-69.58470153808594
YRJ,48.519665,-72.265735
YRL,51.06689834594727,-93.79309844970705
YRM,52.4296989441,-114.903999329
YRO,45.460496,-75.644001
YRQ,46.35279846191406,-72.67939758300781
YRS,54.167198,-93.557198
YRT,62.8114013672,-92.1157989502
YRV,50.962245,-118.184258
YSB,46.625,-80.79889678955078
YSC,45.438599,-71.691399
YSD,50.276359,-111.180189
YSE,49.7817001343,-123.162002563
YSF,59.250301361083984,-105.84100341796876
YSH,44.945801,-75.940598
YSJ,45.31610107421875,-65.89029693603516
YSK,56.536891,-79.250221
YSL,47.157097,-67.836242
YSM,60.020302,-111.961998
YCM,43.191598,-79.171686
YSP,48.75529861450195,-86.34439849853516
YST,53.845261,-94.851966
YSU,46.440601,-63.833599
YSY,71.993896,-125.242996
YTA,45.86439895629883,-77.25170135498047
YTE,64.230003,-76.526703
YTF,48.5089,-71.641899
YTH,55.80110168457031,-97.86419677734376
YTL,53.817799,-89.896896
YTQ,58.667801,-69.955803
YTR,44.118900299072266,-77.5280990600586
YTS,48.5696983337,-81.376701355
YTZ,43.627852,-79.39553
YUB,69.433296,-133.026001
YUL,45.467837,-73.742294
YUT,66.521024,-86.225166
YUX,68.7761,-81.2425
YUY,48.20610046386719,-78.83560180664062
YVB,48.071098,-65.460297
YVC,55.1514015198,-105.262001038
YVG,53.357714,-110.827388
YVE,50.246163,-119.330963
YCK,67.02015,-126.128364
YVM,67.54656,-64.03141
YVO,48.0532989502,-77.7827987671
YVP,58.096099853515625,-68.4269027709961
YVQ,65.28160095214844,-126.7979965209961
YVR,49.193901,-123.183998
YVT,55.8418998718,-108.417999268
YVV,44.7458,-81.107201
YVZ,52.655613,-94.061208
YWA,45.952202,-77.319199
YFJ,64.190804,-114.077002
YWG,49.9099998474,-97.2398986816
YWH,48.423782,-123.37198
YWJ,65.211098,-123.435997
YWK,52.92190170288086,-66.8644027709961
YWL,52.1831016541,-122.054000854
YWP,52.959393,-87.374868
YWY,63.20940017700195,-123.43699645996094
YXC,49.610802,-115.781998
YXE,52.170723,-106.700793
YXH,50.018902,-110.721001
YXJ,56.238098,-120.739998
YXK,48.477644,-68.496323
YXL,50.11389923095703,-91.9052963256836
YXN,62.240002,-92.598099
YXP,66.144878,-65.713606
YXQ,62.410301208496094,-140.86700439453125
YXR,47.6974006546,-79.8473453522
YXS,53.884311,-122.666554
YXT,54.468498,-128.576009
YXU,43.032845,-81.149003
YXX,49.025299,-122.361
YXY,60.708533,-135.065705
YXZ,47.96670150756836,-84.78669738769531
YYB,46.363602,-79.422798
YYC,51.118822,-114.009933
YYD,54.82469940185547,-127.18299865722656
YYE,58.8363990784,-122.597000122
YYF,49.46310043334961,-119.60199737548828
YYG,46.288911,-63.125174
YYH,69.5467,-93.576698
YYJ,48.647201,-123.427792
YYL,56.86389923095703,-101.07599639892578
YYM,49.6363983154,-114.09400177
YYN,50.2919006348,-107.691001892
YYQ,58.739200592041016,-94.06500244140624
YYR,53.3191986084,-60.4258003235
YYT,47.618599,-52.7519
YYU,49.411587,-82.469645
YYW,50.29029846191406,-88.90969848632812
YYY,48.60860061645508,-68.20809936523438
YYZ,43.675935,-79.629421
YZE,45.8853,-82.567802
YZF,62.462799,-114.440002
YZG,62.179401,-75.667198
YZH,55.292945,-114.777276
YZP,53.25429916379999,-131.813995361
YZR,42.999401,-82.308899
YZS,64.1932983398,-83.3593978882
YZT,50.68059921264648,-127.36699676513672
YZU,54.143902,-115.787003
YZV,50.22330093383789,-66.2656021118164
YZW,60.17279815673828,-132.7429962158203
YZX,44.98440170288086,-64.91690063476562
ZAC,56.089401,-96.089203
YSN,50.682802,-119.228996
YDT,49.074338,-123.006877
ILF,56.051622,-95.61882
ZBF,47.6297,-65.738899
ZBM,45.290798,-72.741402
KES,56.0374984741,-96.5096969604
ZEM,52.226398,-78.522499
ZFA,62.20750045776367,-133.37600708007812
ZFD,59.3344,-107.181999
XPK,55.749199,-101.265999
ZFM,67.406993,-134.860182
ZFN,64.909496,-125.570297
ZGF,49.015598,-118.431
ZGI,54.839699,-94.078598
ZGR,52.045417,-95.46617
ZHP,55.3936,-116.474998
CZJ,9.44686,-78.575678
ZJG,54.51890182495117,-98.0460968017578
ZJN,52.120602,-101.236
ZKE,52.282501,-81.677803
YTD,55.31890106201172,-97.70780181884766
MSA,53.441399,-91.762802
ZMH,51.7360992432,-121.333000183
PIW,55.58890151977539,-97.16419982910156
ZMT,54.0275,-132.125
CZN,62.071201,-142.048004
XPP,52.996526,-97.274194
CZO,62.5634994507,-144.669006348
ZPB,53.890885,-92.195935
WPC,49.520429,-113.997002
ZPO,55.5280990601,-106.582000732
ZRJ,52.9436,-91.312798
ZSJ,53.06420135498047,-93.34439849853516
XSI,56.792801,-98.907204
ZST,55.935410448,-129.982434511
ZSW,54.333302,-130.283005
YDV,51.784568,-96.692305
ZTM,55.86356,-92.081137
ZUC,49.428204,-91.720418
ZUM,53.5619010925293,-64.10639953613281
XLB,58.614279,-101.468954
ZWL,58.106899,-103.171997
IUA,42.908902,-77.325226
DJN,64.049861,-145.722656
MQV,35.90518,0.144539
BUJ,35.3325,4.20639
BJA,36.712547,5.069909
ALG,36.693886,3.214531
DJG,24.285448,9.463652
VVZ,26.723499,8.62265
QSF,36.178488,5.329909
TMR,22.810992,5.450832
GJL,36.794125,5.873652
MZW,33.535900116,-0.242353007197
AAE,36.826781,7.81334
CZL,36.276001,6.62039
TEE,35.4315986633,8.12071990967
BLJ,35.752102,6.30859
DAF,-4.7403,145.9515
HRM,32.930401,3.31154
DAH,13.866884,46.133473
DAO,-8.431944444440001,147.843055556
TID,35.341099,1.46315
TIN,27.7003993988,-8.167099952700001
CFK,36.216614,1.341114
TAF,35.5424,-0.532278
TLM,35.012732,-1.457117
ORN,35.620648,-0.622486
CBH,31.645700454711918,-2.269860029220581
BFW,35.1717987061,-0.593275010586
MUW,35.207699,0.147142
EBH,33.721667,1.0925
INF,19.560518,5.749326
BMW,21.3778,0.92698
AZR,27.837601,-0.186414
BSK,34.79318,5.738899
ELG,30.580732,2.861595
GHA,32.384102,3.79411
HME,31.673,6.14044
INZ,27.250999,2.51202
TGR,33.067799,6.08867
LOO,33.7644,2.92834
ELU,33.511398,6.77679
TMX,29.237101,0.276033
OGX,31.9172,5.41278
IAM,28.0515,9.64291
COO,6.35723,2.38435
DJA,9.69208333333,1.63777777778
KDC,11.14479,2.940381
NAE,10.376965,1.360507
PKO,9.35768985748291,2.609679937362671
SVF,8.018170356750488,2.4645800590515137
DBK,8.273,79.756
DBU,7.8604,80.6304
DCK,66.943298,-156.904999
DDM,-8.17736111111,147.809444444
DEQ,30.504264,120.107388
DEX,-4.8557,139.482006
XKY,13.077361,-1.100278
OUG,13.655287,-2.322067
XDJ,14.125,-1.624722
XLU,11.1,-2.1
PUP,11.179139,-1.148472
XBO,12.65,-0.567
XBG,12.983,-0.167
DIP,12.060324,1.784631
DOR,14.021638,-0.068207
FNG,12.033,0.35
XGG,14.454174,-0.218644
XKA,12.464046,1.492939
TMQ,14.790874,0.039492
XPA,11.25,0.7
ARL,11.597,1.483
XSE,13.45,0.517
TEG,11.801149,-0.371377
XZA,11.167,-0.617
OUA,12.3532,-1.51242
BNR,10.688861,-4.727726
DGU,12.459,-3.49
XGA,10.384059,-3.163454
XNU,12.75,-3.867000103
BOY,11.1601,-4.33097
TUQ,13.059091,-3.077291
XDE,10.95,-3.25
XAR,14.2170000076,-0.883000016212
ACC,5.605189800262451,-0.1667860001325607
TML,9.553909,-0.86606
WZA,10.0827,-2.50769
DGM,7.1079,79.8721
KMS,6.71456,-1.59082
NYI,7.36183,-2.32876
TKD,4.896059989929199,-1.7747600078582764
DHB,48.616667,-123.002778
DHG,44.558748,135.490005
DHL,13.73846,44.72719
ABO,5.461944,-3.234722
ABJ,5.26139,-3.92629
OGO,6.71556,-3.47028
BXI,9.540571,-6.469831
BYK,7.7388,-5.07367
BQO,9.255556,-3.033333
BDK,8.01722,-2.76194
DIM,6.65167,-4.64056
DJO,6.79281,-6.47319
GGN,6.102855,-5.986809
GGO,6.534711,-7.526847
BBV,4.64341306686,-6.923961639400001
HGO,9.38718,-5.55666
MJC,7.27207,-7.58736
KEO,9.539457,-7.56134
OFI,9.6,-4.05
SEO,7.96,-6.644167
SPY,4.74672,-6.66082
ZSS,4.928888,-6.133156
TXU,4.437809467315674,-7.362728118896484
TOZ,8.2934,-7.674
DIW,5.990192,80.733129
ASK,6.90317,-5.36558
DLR,45.877949,133.735822
DIO,65.758367,-168.953676
DKA,13.0078,7.66045
ABV,9.00679,7.26317
QUO,4.8725,8.093
AKR,7.246739864349365,5.3010101318359375
ABB,6.204167,6.665278
BCU,10.482833,9.744
BNI,6.316979885101318,5.599500179290772
CBQ,4.976019859313965,8.347200393676758
ENU,6.473718,7.560463
GMO,10.298889,10.9
IBA,7.362460136413574,3.97832989692688
ILR,8.44021,4.49392
QOW,5.42706,7.20603
JOS,9.639829635620115,8.869050025939941
KAD,10.696,7.32011
KAN,12.045613,8.523566
MIU,11.854163,13.080702
MDI,7.70388,8.61394
LOS,6.57737,3.32116
MXJ,9.652170181274414,6.462259769439697
PHC,5.01549,6.94959
SKO,12.915729,5.207547
QRW,5.59821,5.8187
YOL,9.257550239562988,12.430399894714355
ZAR,11.1302,7.68581
DPT,69.392503,139.890012
MFQ,13.5025,7.12675
NIM,13.4815,2.18361
THZ,14.8757,5.26536
AJY,16.966,8.00011
RLT,18.7903995514,7.36595010757
ZND,13.779000282287598,8.983759880065918
DSG,16.445833333299998,122.206805556
TBJ,36.98,8.87694
MIR,35.75809860229492,10.75469970703125
NBE,36.075833,10.438611
TUN,36.851002,10.2272
GAF,34.422000885009766,8.822500228881836
GAE,33.733691,9.91941
DJE,33.873719,10.7773
EBM,31.7043,9.25462
SFA,34.717999,10.691
TOE,33.939701080322266,8.110560417175293
DVD,-22.06608,43.259573
DWO,6.906585,79.909
LRL,9.766675,1.090944
LFW,6.16561,1.25451
EAL,9.319305555560002,166.847777778
ANR,51.190667,4.463153
BRU,50.901402,4.48444
CRL,50.461963,4.459562
GNE,51.020551,3.730341
KJK,50.818878,3.209551
LGG,50.638574,5.443897
EBO,4.5982,168.752
OST,51.1998,2.874673
OBL,51.269092,4.762428
MZD,-2.733330011367798,-78.31670379638672
EDA,55.949653,-133.661012
AOC,50.981945,12.506389
HDF,53.8787,14.1523
IES,51.29361,13.356111
REB,53.306389,12.752222
CSO,51.8564,11.4203
BBH,54.338253,12.710515
FNB,53.6022,13.306
GTI,54.38347,13.325542
KOQ,51.723745,11.948826
PEF,54.15778,13.774444
BER,52.361738,13.502341
DRS,51.134123,13.767831
ERF,50.978281,10.960713
FRA,50.026706,8.55835
FMO,52.133816,7.688482
HAM,53.630402,9.98823
CGN,50.865898,7.14274
DUS,51.289501,6.76678
MUC,48.353802,11.7861
NUE,49.498699,11.078056
LEJ,51.420657,12.232705
SCN,49.214545,7.109735
STR,48.689899,9.22196
HAJ,52.461102,9.68508
BRE,53.046786,8.78932
HHN,49.946353,7.261734
MHG,49.473057,8.514167
EIB,50.991604,10.47973
ZOE,49.486509,8.389243
SGE,50.707699,8.08297
IZE,53.992009,9.576409
XFW,53.5352783203125,9.835556030273438
KEL,54.37957,10.145266
LBC,53.805401,10.7192
EUM,54.079445,9.941389
FMM,47.988092,10.238248
AAH,50.823055,6.186389
ESS,51.402302,6.93733
BFE,51.964722,8.544444
MGL,51.230278,6.504444
PAD,51.612527,8.617459
NRN,51.601362,6.141228
DTM,51.518299,7.61224
AGB,48.425278,10.931667
OBF,48.081402,11.2831
RBM,48.900833,12.516667
FDH,47.671299,9.51149
BYU,49.985001,11.64
URD,49.794167,11.133611
GHF,49.6480560303,9.966388702390002
HOQ,50.288544,11.852876
BBJ,49.945278,6.565
ZQW,49.2094,7.40056
FKB,48.7794,8.0805
LHA,48.369301,7.82772
BWE,52.319199,10.5561
KSF,51.418395,9.391638
EME,53.391109,7.2275
AGE,53.782544,7.919584
WVN,53.50222,8.052222
JUI,53.681421,7.056398
LGO,53.742379,7.496345
BMK,53.59639,6.709167
NOD,53.633057,7.190278
VAC,52.908333,8.040556
NRD,53.706944,7.23
BMR,53.72485,7.373257
HEI,54.153332,8.901667
FLF,54.773335,9.378889
HGL,54.18528,7.915833
QHU,54.5099983215,9.13833332062
PSH,54.308887,8.686944
GWT,54.9132,8.34047
OHR,54.684444,8.528333
CHE,59.448015,24.753313
KDL,58.99079895019531,22.830699920654297
URE,58.22990036010742,22.50950050354004
EPU,58.41899871826172,24.47279930114746
EES,23.980437,35.460277
TLL,59.413246,24.83264
TAY,58.307438,26.686473
ENF,68.362602233887,23.424299240112
KEV,61.856039,24.786686
HEN,60.147778,24.924444
HEL,60.318363,24.963341
HYV,60.6544,24.8811
KTQ,62.1661,30.073601
IVL,68.6073,27.4053
JOE,62.658815,29.619398
JYV,62.399502,25.678301
KAU,63.127102,23.051399
KEM,65.778701782227,24.582099914551
KAJ,64.2855,27.6924
KHJ,62.463212,22.390817
KOK,63.721199,23.143101
KAO,65.987602,29.239401
KTT,67.700996,24.8468
KUO,63.007099,27.7978
LPP,61.044601,28.144743
MHQ,60.1222,19.898199
MIK,61.6866,27.201799
OUL,64.930099,25.354601
POR,61.4617,21.799999
RVN,66.563327,25.829751
SVL,61.9431,28.945101
SJY,62.692101,22.8323
SOT,67.3949966431,26.6191005707
TMP,61.414101,23.604401
TKU,60.514099,22.2628
UTI,60.8964,26.9384
VAA,63.05023,21.762543
VRK,62.171101,27.868601
YLI,64.054722,24.725278
AUE,28.899694,33.202057
BFS,54.6575012207,-6.21582984924
ENK,54.398274,-7.651179
BHD,54.618099,-5.8725
LDY,55.042801,-7.16111
BHX,52.453899,-1.74803
CVT,52.369701,-1.47972
GLO,51.894199,-2.16722
ORM,52.305302,-0.793056
NQT,52.919998,-1.07917
GBA,51.668528,-2.056599
MAN,53.349375,-2.279521
UPV,51.28657,-1.782239
YEO,51.009399,-2.63882
CAL,55.437199,-5.68639
EOI,59.19060134887695,-2.7722198963165283
FIE,59.534721,-1.628509
WHS,60.376835,-0.927229
SKL,57.253131,-5.827755
COL,56.601898,-6.61778
NRL,59.3675003052,-2.43443989754
OBN,56.463501,-5.39967
PPW,59.351012,-2.900353
SOY,59.1553,-2.64139
NDY,59.250301,-2.57667
LWK,60.1922,-1.24361
WRY,59.350475,-2.950062
CSA,56.057499,-6.24306
HAW,51.833099365234375,-4.9611101150512695
CWL,51.396702,-3.34333
SWS,51.601366,-4.071006
BRS,51.382326,-2.716453
LPL,53.334863,-2.849637
LTN,51.874699,-0.368333
LEQ,50.102798,-5.67056
ISC,49.913375,-6.291894
BOH,50.780483,-1.839576
SOU,50.950298,-1.3568
BBP,50.678101,-1.10944
NQY,50.440601,-4.99541
QUG,50.859832,-0.760073
ACI,49.706104,-2.21472
GCI,49.435001,-2.60197
JER,49.207901,-2.19551
ESH,50.835602,-0.297222
BQH,51.33079910279999,0.0324999988079
LGW,51.148744,-0.185739
LCY,51.505299,0.055278
FAB,51.275799,-0.776333
BBS,51.323898,-0.8475
LHR,51.470748,-0.459909
SEN,51.570562,0.693627
LYX,50.956246,0.939074
CAX,54.9375,-2.80917
BLK,53.771702,-3.02861
HUY,53.576152,-0.34954
BWF,54.1286111,-3.2675
LBA,53.865898,-1.66057
WRT,53.745098,-2.88306
CEG,53.178101,-2.97778
IOM,54.083081,-4.623871
NCL,55.037958,-1.689577
MME,54.509201,-1.42941
EMA,52.8311,-1.32806
VLY,53.2481,-4.53534
KOI,58.957903,-2.905077
LSI,59.878899,-1.29556
WIC,58.4589,-3.09306
ABZ,57.2019,-2.19778
INV,57.5425,-4.0475
GLA,55.871899,-4.43306
EDI,55.950145,-3.372288
ILY,55.682708,-6.257525
PIK,55.501499,-4.577182
BEB,57.481098,-7.36278
DND,56.452499,-3.02583
SYY,58.215599,-6.33111
BRR,57.0228,-7.44306
PSL,56.439201,-3.37222
TRE,56.499199,-6.86917
ADX,56.37398,-2.868862
LMO,57.7052,-3.33917
CBG,52.205002,0.175
NWI,52.6758,1.28278
STN,51.884998,0.235
HYC,51.61177,-0.808316
EXT,50.734261,-3.413984
OXF,51.836899,-1.32
RCS,51.351898,0.503333
BEX,51.614366,-1.095991
LKZ,52.40954,0.561161
MHZ,52.3619,0.486406
FFD,51.683568,-1.789172
BZZ,51.75,-1.58362
ODH,51.2341,-0.942825
NHT,51.553001,-0.418167
QCY,53.092999,-0.166014
BEQ,52.342602,0.772939
WTN,53.166199,-0.523811
KNF,52.648395,0.550692
MPN,-51.822642,-58.445777
AMS,52.308601,4.76389
MST,50.911087,5.769401
EIN,51.4500999451,5.37452983856
GRQ,53.119107,6.577652
GLZ,51.567402,4.93183
DHR,52.923401,4.78062
LEY,52.453188,5.514622
LWR,53.22859954833984,5.760560035705566
RTM,51.956902,4.43722
ENS,52.275833,6.889167
UDE,51.657222,5.707778
WOE,51.4491,4.34203
BYT,51.6772,-9.487123
BLY,54.2228012085,-10.0307998657
NNR,53.23030090332031,-9.467780113220217
ORK,51.841301,-8.49111
CFN,55.0442008972168,-8.340999603271484
DUB,53.428713,-6.262121
IOR,53.1067008972168,-9.653610229492188
INQ,53.064701,-9.5109
KKY,52.65079879760742,-7.296110153198242
NOC,53.910439,-8.817002
KIR,52.180901,-9.52378
IIA,53.092999,-9.56806
SNN,52.702,-8.92482
SXL,54.280200958252,-8.5992097854614
WAT,52.187199,-7.08696
EJN,42.0155,101.0005
EJT,6.0404,171.9846
AAR,56.303331,10.618286
BLL,55.740335,9.157019
CPH,55.617900848389,12.656000137329
EBJ,55.525902,8.5534
KRP,56.297139,9.104311
BYR,57.277199,11.0001
MRW,54.699447,11.438163
ODE,55.475307,10.327206
RKE,55.585602,12.1314
RNN,55.063301,14.7596
SGD,54.96440124511719,9.791729927062988
CNL,57.503502,10.2294
SKS,55.221048,9.26702
SQW,56.550201,9.17298
TED,57.068802,8.70522
FAE,62.063256,-7.275782
STA,55.990101,8.35391
AAL,57.094763,9.84993
LUX,49.626845,6.212134
EMR,17.752077,-89.924916
AES,62.560443,6.110845
ANX,69.295193,16.139379
ALF,69.976097,23.3717
FDE,61.391102,5.75694
BNN,65.461098,12.2175
BOO,67.269203,14.3653
BGO,60.2934,5.21814
BJF,70.60025,29.692612
BVG,70.871517,29.034097
KRS,58.204201,8.08537
BDU,69.055801,18.5404
EVE,68.491302,16.678101
FRO,61.583599090576,5.0247201919556
OSL,60.193901,11.1004
HMR,60.8181,11.068
HAU,59.345299,5.20836
HFT,70.679703,23.6686
HAA,70.486702,22.1397
HVG,71.009697,25.983601
KSU,63.111801,7.82452
GLL,60.791066,9.048672
KKN,69.7258,29.8913
LKN,68.152496337891,13.609399795532
MEH,71.029701,27.8267
MOL,62.744701,7.2625
MJF,65.783997,13.2149
LKL,70.068802,24.973499
OSY,64.472198,11.5786
NTB,59.565071,9.213152
OLA,63.69889831542969,9.604000091552734
HOV,62.180000305176,6.0741000175476
MQN,66.363899230957,14.301400184631
RVK,64.838302612305,11.14610004425
RRS,62.578399658203,11.342300415039
RET,67.526482,12.101575
LYR,78.246101,15.4656
SDN,61.830002,6.10583
SOG,61.156101,7.13778
SVJ,68.243301,14.6692
SKN,68.578827,15.033417
SRP,59.791901,5.34085
SOJ,69.786797,20.9594
VAW,70.3554,31.044901
SSJ,65.956802,12.4689
TOS,69.683296,18.9189
TRF,59.186699,10.2586
TRD,63.457802,10.924
VDS,70.0653,29.8447
VRY,67.654555,12.727257
SVG,58.876701,5.63778
BZG,53.096802,17.977699
GDN,54.377602,18.4662
KRK,50.077702,19.7848
KTW,50.476015,19.080705
LUZ,51.240157,22.713461
LCJ,51.721901,19.3981
WMI,52.451099,20.6518
POZ,52.421598,16.823359
RDO,51.38937,21.214742
RZE,50.109791,22.024155
SZZ,53.584702,14.9022
SZY,53.481899,20.9377
WAW,52.165699,20.9671
WRO,51.103719,16.882096
IEG,52.1385,15.7986
ERT,48.983056,104.150556
RNB,56.266701,15.265
GOT,57.6628,12.2798
JKG,57.757598876953125,14.068699836730955
LDK,58.4655,13.1744
GSE,57.7747,11.8704
KVB,58.456402,13.9727
THN,58.31809997558594,12.345000267028809
KSK,59.345901,14.4959
MXX,60.957901,14.5114
NYO,58.789656,16.911479
SCR,61.16508,12.83352
KID,55.9217,14.0855
OSK,57.350498,16.497999
KLR,56.685501,16.2876
MMX,55.535564,13.376327
HAD,56.69110107421875,12.820199966430664
VXO,56.92910003662109,14.727999687194824
EVG,62.047798,14.4229
GEV,67.13240051269531,20.814599990844727
KRF,63.048599,17.7689
LYC,64.548302,18.7162
SDL,62.528099060058594,17.443899154663086
OER,63.40829849243164,18.989999771118164
KRN,67.821999,20.3368
SFT,64.62480163574219,21.07690048217773
UME,63.791801,20.282801
VHM,64.579102,16.833599
AJR,65.59030151367188,19.28190040588379
SOO,61.261501,17.0991
OSD,63.193546,14.504168
ORB,59.22370147705078,15.038000106811523
HFS,60.0201,13.5789
KSD,59.444698,13.3374
VST,59.589401,16.6336
LLA,65.5438,22.122
ARN,59.64849,17.928829
BMA,59.354401,17.9417
BLE,60.422001,15.5152
HLF,57.525799,15.8233
GVX,60.5933,16.951401
LPI,58.404909,15.684499
NRK,58.58629989624024,16.250600814819336
TYF,60.1576,12.9913
EKT,59.351101,16.708401
VBY,57.6628,18.346201
VVK,57.779999,16.5236
AGH,56.29610061645508,12.847100257873535
SQO,64.960899,17.6966
IDB,61.869701,12.6894
PJA,67.244569,23.074894
HMV,65.806099,15.0828
GLC,6.984439849849999,46.4213981628
SHC,14.075699,38.273592
SPM,49.976507,6.698413
RMS,49.436901,7.60028
FRZ,51.1146,9.286
ILH,49.4739,10.3881
KZG,49.744293,10.207313
FCN,53.767689,8.659201
GKE,50.9608,6.04242
RLG,53.918201,12.2783
WBG,54.459301,9.51633
WIE,50.049800872802734,8.325400352478027
IGS,48.7156982421875,11.534000396728516
LPX,56.517502,21.096901
RIX,56.920752,23.970711
VNT,57.3578,21.544201
EXI,58.420502,-135.449005
KUN,54.963965,24.08582
PLQ,55.973202,21.093901
PNV,55.729400634765625,24.46080017089844
SQQ,55.89390182495117,23.395000457763672
